Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2016-08-15,134.75271606445312,165.5500030517578,165.83999633789062,163.8000030517578,163.8699951171875,2222200,GS
2016-08-16,134.83407592773438,165.64999389648438,166.75999450683594,164.72000122070312,164.99000549316406,2523800,GS
2016-08-17,134.8504180908203,165.6699981689453,166.32000732421875,164.74000549316406,165.94000244140625,2061700,GS
2016-08-18,135.1678009033203,166.05999755859375,166.55999755859375,164.6300048828125,165.33999633789062,1750500,GS
2016-08-19,135.30621337890625,166.22999572753906,166.89999389648438,164.5,165.36000061035156,1840900,GS
2016-08-22,135.33059692382812,166.25999450683594,166.91000366210938,164.88999938964844,166.0,1448100,GS
2016-08-23,135.18414306640625,166.0800018310547,167.85000610351562,165.97999572753906,167.0,1965500,GS
2016-08-24,134.5492401123047,165.3000030517578,166.6999969482422,164.85000610351562,165.77999877929688,2035300,GS
2016-08-25,135.03761291503906,165.89999389648438,166.0399932861328,164.61000061035156,165.0800018310547,1441400,GS
2016-08-26,135.09458923339844,165.97000122070312,168.07000732421875,165.36000061035156,166.75999450683594,2402200,GS
2016-08-29,135.8271484375,166.8699951171875,167.86000061035156,166.14999389648438,166.60000610351562,2620900,GS
2016-08-30,138.40115356445312,169.3699951171875,169.50999450683594,166.22000122070312,166.22000122070312,2934100,GS
2016-08-31,138.4747314453125,169.4600067138672,170.24000549316406,167.47000122070312,169.25,3688200,GS
2016-09-01,137.69842529296875,168.50999450683594,170.07000732421875,166.66000366210938,170.0,2843300,GS
2016-09-02,138.2459259033203,169.17999267578125,169.74000549316406,167.89999389648438,168.52000427246094,1747500,GS
2016-09-06,138.36851501464844,169.3300018310547,169.7899932861328,167.47000122070312,168.72000122070312,2034900,GS
2016-09-07,138.64634704589844,169.6699981689453,170.2100067138672,168.64999389648438,168.6999969482422,1584300,GS
2016-09-08,140.27247619628906,171.66000366210938,171.8800048828125,168.7100067138672,169.35000610351562,3031600,GS
2016-09-09,137.74749755859375,168.57000732421875,172.4199981689453,168.50999450683594,170.8300018310547,3411800,GS
2016-09-12,139.78213500976562,171.05999755859375,171.6699981689453,166.22999572753906,167.00999450683594,2647900,GS
2016-09-13,136.46450805664062,167.0,169.97000122070312,166.3800048828125,168.5399932861328,2788200,GS
2016-09-14,135.77810668945312,166.16000366210938,167.86000061035156,165.58999633789062,167.0,1995900,GS
2016-09-15,137.3470001220703,168.0800018310547,168.75999450683594,165.75999450683594,165.77999877929688,1645200,GS
2016-09-16,135.6473388671875,166.0,168.0500030517578,165.61000061035156,167.85000610351562,4534900,GS
2016-09-19,135.81900024414062,166.2100067138672,168.30999755859375,165.67999267578125,167.33999633789062,2030700,GS
2016-09-20,136.03140258789062,166.47000122070312,168.27999877929688,166.38999938964844,167.67999267578125,1532900,GS
2016-09-21,136.48899841308594,167.02999877929688,168.27999877929688,165.92999267578125,167.4199981689453,2333600,GS
2016-09-22,137.2980194091797,168.02000427246094,169.3300018310547,167.6999969482422,168.4499969482422,2467700,GS
2016-09-23,134.93643188476562,165.1300048828125,168.10000610351562,165.0500030517578,167.75,3421200,GS
2016-09-26,131.95387268066406,161.47999572753906,163.97000122070312,161.0,163.8300018310547,2772200,GS
2016-09-27,133.10601806640625,162.88999938964844,163.4499969482422,159.82000732421875,160.72000122070312,2602700,GS
2016-09-28,133.5636444091797,163.4499969482422,163.7899932861328,161.67999267578125,163.33999633789062,1678100,GS
2016-09-29,129.88638305664062,158.9499969482422,163.9600067138672,157.77000427246094,163.3800048828125,3733800,GS
2016-09-30,131.78221130371094,161.27000427246094,162.41000366210938,157.8000030517578,159.9499969482422,4497200,GS
2016-10-03,131.61880493164062,161.07000732421875,161.72000122070312,160.25,160.5,2444700,GS
2016-10-04,132.5994110107422,162.27000427246094,164.14999389648438,161.22999572753906,161.24000549316406,2469900,GS
2016-10-05,135.97421264648438,166.39999389648438,166.57000732421875,163.00999450683594,163.32000732421875,2548200,GS
2016-10-06,136.58714294433594,167.14999389648438,167.2899932861328,164.82000732421875,167.17999267578125,2858000,GS
2016-10-07,138.77706909179688,169.8300018310547,169.97999572753906,166.24000549316406,167.5,3390200,GS
2016-10-10,139.76577758789062,171.0399932861328,171.75,170.10000610351562,170.52000427246094,2532000,GS
2016-10-11,138.13148498535156,169.0399932861328,170.8699951171875,167.91000366210938,169.83999633789062,2680000,GS
2016-10-12,138.34397888183594,169.3000030517578,169.99000549316406,168.3000030517578,169.0399932861328,2404000,GS
2016-10-13,136.80772399902344,167.4199981689453,167.6300048828125,165.50999450683594,167.60000610351562,2713700,GS
2016-10-14,139.34091186523438,170.52000427246094,172.9499969482422,169.11000061035156,171.60000610351562,5282300,GS
2016-10-17,138.09881591796875,169.0,171.27000427246094,168.4499969482422,170.5,3061400,GS
2016-10-18,141.0650634765625,172.6300048828125,173.47000122070312,171.10000610351562,172.00999450683594,4482500,GS
2016-10-19,142.601318359375,174.50999450683594,175.67999267578125,173.17999267578125,173.3699951171875,3676000,GS
2016-10-20,142.601318359375,174.50999450683594,175.7899932861328,173.8000030517578,174.0,2471100,GS
2016-10-21,142.73214721679688,174.6699981689453,174.89999389648438,172.50999450683594,172.83999633789062,2004400,GS
2016-10-24,143.09982299804688,175.1199951171875,175.7899932861328,174.35000610351562,175.5,1943200,GS
2016-10-25,143.45120239257812,175.5500030517578,175.9600067138672,174.63999938964844,175.0399932861328,2423300,GS
2016-10-26,144.6932830810547,177.07000732421875,177.89999389648438,173.92999267578125,174.7899932861328,2533800,GS
2016-10-27,145.2489471435547,177.75,178.85000610351562,176.57000732421875,178.19000244140625,3021900,GS
2016-10-28,144.7504425048828,177.13999938964844,178.50999450683594,175.4600067138672,178.50999450683594,2042800,GS
2016-10-31,145.64932250976562,178.24000549316406,178.5,177.22999572753906,177.67999267578125,1828200,GS
2016-11-01,145.5022430419922,178.05999755859375,179.17999267578125,176.61000061035156,179.0,2900600,GS
2016-11-02,144.29287719726562,176.5800018310547,177.5,176.07000732421875,177.07000732421875,2104800,GS
2016-11-03,143.99050903320312,176.2100067138672,177.97000122070312,176.2100067138672,176.77000427246094,1972700,GS
2016-11-04,143.75350952148438,175.9199981689453,177.33999633789062,174.72999572753906,176.3300018310547,1846500,GS
2016-11-07,148.29690551757812,181.47999572753906,181.5,179.0,179.0,3338800,GS
2016-11-08,148.65646362304688,181.9199981689453,182.67999267578125,178.4600067138672,180.11000061035156,2646200,GS
2016-11-09,157.40814208984375,192.6300048828125,193.5399932861328,183.4499969482422,185.0,7823800,GS
2016-11-10,164.14151000976562,200.8699951171875,204.6699981689453,194.0,194.52999877929688,11345400,GS
2016-11-11,166.65017700195312,203.94000244140625,205.0,198.25,198.25,6290200,GS
2016-11-14,170.9319610595703,209.17999267578125,211.77000427246094,204.14999389648438,204.14999389648438,8248100,GS
2016-11-15,172.574462890625,211.19000244140625,211.1999969482422,205.1699981689453,206.55999755859375,4893800,GS
2016-11-16,168.5459442138672,206.25999450683594,208.0800018310547,204.8300018310547,207.35000610351562,5276200,GS
2016-11-17,171.29971313476562,209.6300048828125,209.69000244140625,205.6699981689453,206.25999450683594,3572400,GS
2016-11-18,171.88809204101562,210.35000610351562,212.07000732421875,209.72000122070312,209.8699951171875,4278200,GS
2016-11-21,172.48458862304688,211.0800018310547,211.69000244140625,209.17999267578125,211.4600067138672,2860200,GS
2016-11-22,172.50917053222656,211.11000061035156,211.9499969482422,209.88999938964844,211.36000061035156,2945700,GS
2016-11-23,173.48976135253906,212.30999755859375,213.41000366210938,209.3699951171875,211.5,3717400,GS
2016-11-25,172.7297821044922,211.3800048828125,212.75,211.0,211.36000061035156,1974000,GS
2016-11-28,171.88809204101562,210.35000610351562,211.75999450683594,209.60000610351562,210.0,3297400,GS
2016-11-29,173.5684356689453,211.75,212.9199981689453,209.9199981689453,209.99000549316406,2577600,GS
2016-11-30,179.74884033203125,219.2899932861328,220.77000427246094,214.97000122070312,215.1999969482422,6507900,GS
2016-12-01,185.76541137695312,226.6300048828125,227.16000366210938,220.35000610351562,220.92999267578125,7606500,GS
2016-12-02,183.0850067138672,223.36000061035156,226.25,221.22000122070312,226.0,5297400,GS
2016-12-05,187.33912658691406,228.5500030517578,229.1999969482422,225.24000549316406,225.52000427246094,4599300,GS
2016-12-06,189.658935546875,231.3800048828125,232.6699981689453,227.89999389648438,230.17999267578125,5259300,GS
2016-12-07,193.08517456054688,235.55999755859375,236.08999633789062,230.39999389648438,230.39999389648438,6595200,GS
2016-12-08,197.91307067871094,241.4499969482422,242.4199981689453,236.0,236.8800048828125,7343700,GS
2016-12-09,198.2410125732422,241.85000610351562,242.0,238.8800048828125,240.61000061035156,5456000,GS
2016-12-12,194.4049072265625,237.1699981689453,242.8300018310547,236.3699951171875,240.5,5022000,GS
2016-12-13,195.5360565185547,238.5500030517578,240.17999267578125,235.50999450683594,239.0,4680500,GS
2016-12-14,196.66722106933594,239.92999267578125,243.1199951171875,235.3699951171875,235.6699981689453,6172400,GS
2016-12-15,199.18362426757812,243.0,245.57000732421875,241.6199951171875,242.49000549316406,4829700,GS
2016-12-16,195.82289123535156,238.89999389648438,243.19000244140625,238.39999389648438,242.8000030517578,6876400,GS
2016-12-19,195.96226501464844,239.07000732421875,239.74000549316406,236.25999450683594,238.33999633789062,3743300,GS
2016-12-20,199.25738525390625,243.08999633789062,243.64999389648438,240.22999572753906,240.52000427246094,4487700,GS
2016-12-21,197.90496826171875,241.44000244140625,242.39999389648438,240.0800018310547,242.24000549316406,3277800,GS
2016-12-22,196.82296752929688,240.1199951171875,242.86000061035156,239.5500030517578,241.22999572753906,2636500,GS
2016-12-23,197.51966857910156,240.97000122070312,241.89999389648438,238.91000366210938,239.5399932861328,2187500,GS
2016-12-27,198.00326538085938,241.55999755859375,242.58999633789062,240.39999389648438,241.9499969482422,1998200,GS
2016-12-28,197.25733947753906,240.64999389648438,244.5,240.44000244140625,243.69000244140625,3053000,GS
