Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2016-08-15,61.73334884643555,85.62999725341797,85.77999877929688,85.05999755859375,85.08000183105469,1862600,PNC
2016-08-16,61.762184143066406,85.66999816894531,85.95999908447266,85.12000274658203,85.18000030517578,1258600,PNC
2016-08-17,61.84146499633789,85.77999877929688,85.95999908447266,85.52999877929688,85.6500015258789,1510800,PNC
2016-08-18,61.61077880859375,85.45999908447266,85.93000030517578,85.23999786376953,85.7300033569336,1654000,PNC
2016-08-19,61.58192825317383,85.41999816894531,85.56999969482422,84.97000122070312,85.30999755859375,1395300,PNC
2016-08-22,61.661224365234375,85.52999877929688,85.62999725341797,85.08999633789062,85.30999755859375,1131400,PNC
2016-08-23,61.791019439697266,85.70999908447266,86.37999725341797,85.69999694824219,85.9800033569336,1503700,PNC
2016-08-24,61.762184143066406,85.66999816894531,86.08000183105469,85.5,85.79000091552734,1713400,PNC
2016-08-25,61.90636444091797,85.87000274658203,86.08000183105469,85.54000091552734,85.62000274658203,1191000,PNC
2016-08-26,62.49753189086914,86.69000244140625,87.0,85.80000305175781,86.30999755859375,1922000,PNC
2016-08-29,63.38427734375,87.91999816894531,88.18000030517578,86.54000091552734,86.77999877929688,3048500,PNC
2016-08-30,64.06916046142578,88.87000274658203,88.87000274658203,87.88999938964844,87.91999816894531,2364000,PNC
2016-08-31,64.9559097290039,90.0999984741211,90.16000366210938,88.72000122070312,89.47000122070312,4314900,PNC
2016-09-01,64.8765869140625,89.98999786376953,90.63999938964844,89.19000244140625,90.29000091552734,3061200,PNC
2016-09-02,65.27312469482422,90.54000091552734,90.88999938964844,89.52999877929688,90.08999633789062,2020100,PNC
2016-09-06,64.50896453857422,89.4800033569336,90.51000213623047,88.8499984741211,90.36000061035156,2143400,PNC
2016-09-07,65.18660736083984,90.41999816894531,90.43000030517578,89.06999969482422,89.56999969482422,2179000,PNC
2016-09-08,65.40287780761719,90.72000122070312,91.12999725341797,90.23999786376953,90.52999877929688,2186000,PNC
2016-09-09,64.82612609863281,89.91999816894531,91.3499984741211,89.91999816894531,90.54000091552734,2913800,PNC
2016-09-12,65.53264617919922,90.9000015258789,91.13999938964844,88.86000061035156,89.2699966430664,2601900,PNC
2016-09-13,64.82612609863281,89.91999816894531,90.23999786376953,88.80999755859375,89.86000061035156,2719600,PNC
2016-09-14,64.3719482421875,89.29000091552734,90.44999694824219,89.16999816894531,89.80000305175781,3413700,PNC
2016-09-15,65.11450958251953,90.31999969482422,90.63999938964844,88.81999969482422,89.05999755859375,2929300,PNC
2016-09-16,64.44404602050781,89.38999938964844,89.9000015258789,88.83000183105469,89.02999877929688,3535000,PNC
2016-09-19,64.96312713623047,90.11000061035156,91.0999984741211,89.81999969482422,89.88999938964844,1922700,PNC
2016-09-20,65.14337158203125,90.36000061035156,90.95999908447266,90.06999969482422,90.91999816894531,1909100,PNC
2016-09-21,65.41730499267578,90.73999786376953,91.38999938964844,90.06999969482422,90.91999816894531,1889300,PNC
2016-09-22,64.88379669189453,90.0,91.12999725341797,89.79000091552734,90.93000030517578,2909200,PNC
2016-09-23,64.45845031738281,89.41000366210938,90.5,89.41000366210938,89.86000061035156,2480200,PNC
2016-09-26,63.276123046875,87.7699966430664,89.02999877929688,87.52999877929688,88.87999725341797,3067900,PNC
2016-09-27,63.83845901489258,88.55000305175781,88.69000244140625,87.04000091552734,87.37999725341797,3116500,PNC
2016-09-28,64.45845031738281,89.41000366210938,89.48999786376953,88.4800033569336,88.87000274658203,3313100,PNC
2016-09-29,64.1556396484375,88.98999786376953,90.44000244140625,88.5199966430664,89.22000122070312,3940800,PNC
2016-09-30,64.94869232177734,90.08999633789062,90.5,89.27999877929688,89.56999969482422,3380100,PNC
2016-10-03,64.45124053955078,89.4000015258789,89.97000122070312,89.12000274658203,89.55000305175781,1776200,PNC
2016-10-04,65.24427795410156,90.5,90.7699966430664,89.44000244140625,90.2300033569336,2583700,PNC
2016-10-05,65.97960662841797,91.5199966430664,91.94000244140625,90.33999633789062,90.7699966430664,3382500,PNC
2016-10-06,66.1958999633789,91.81999969482422,91.98999786376953,90.9800033569336,91.75,3004600,PNC
2016-10-07,65.90753173828125,91.41999816894531,91.98999786376953,90.79000091552734,91.77999877929688,2081700,PNC
2016-10-10,66.10218811035156,91.69000244140625,92.05999755859375,91.41000366210938,91.79000091552734,2392500,PNC
2016-10-11,65.25147247314453,90.51000213623047,91.88999938964844,90.18000030517578,91.63999938964844,2822100,PNC
2016-10-12,65.15774536132812,90.37999725341797,91.0999984741211,90.16999816894531,90.6500015258789,2975900,PNC
2016-10-13,63.786865234375,87.94000244140625,89.25,87.33999633789062,89.0,4091800,PNC
2016-10-14,63.852134704589844,88.02999877929688,90.08999633789062,87.58999633789062,89.58999633789062,4586400,PNC
2016-10-17,63.98269271850586,88.20999908447266,89.18000030517578,87.97000122070312,88.41999816894531,3053800,PNC
2016-10-18,65.17953491210938,89.86000061035156,89.95999908447266,88.63999938964844,89.45999908447266,2630200,PNC
2016-10-19,66.44160461425781,91.5999984741211,91.87000274658203,90.12999725341797,90.2300033569336,3442800,PNC
2016-10-20,67.67472076416016,93.30000305175781,93.43000030517578,91.04000091552734,91.19000244140625,4775500,PNC
2016-10-21,67.39909362792969,92.91999816894531,93.18000030517578,92.37000274658203,92.79000091552734,3901000,PNC
2016-10-24,67.47159576416016,93.0199966430664,93.66999816894531,92.87000274658203,93.37999725341797,2778700,PNC
2016-10-25,67.55867004394531,93.13999938964844,93.69000244140625,92.87000274658203,93.61000061035156,3935300,PNC
2016-10-26,68.38553619384766,94.27999877929688,94.4000015258789,92.76000213623047,92.91999816894531,2631700,PNC
2016-10-27,69.21968078613281,95.43000030517578,95.58999633789062,94.45999908447266,94.58000183105469,3482000,PNC
2016-10-28,68.98031616210938,95.0999984741211,95.73999786376953,94.38999938964844,95.69999694824219,2593000,PNC
2016-10-31,69.3429946899414,95.5999984741211,95.7300033569336,95.08000183105469,95.45999908447266,2951500,PNC
2016-11-01,69.32125854492188,95.56999969482422,96.26000213623047,94.63999938964844,96.06999969482422,2588800,PNC
2016-11-02,68.74095916748047,94.7699966430664,95.30000305175781,94.44000244140625,95.08999633789062,3283200,PNC
2016-11-03,68.83528137207031,94.9000015258789,96.3499984741211,94.54000091552734,95.05000305175781,3138800,PNC
2016-11-04,68.6539535522461,94.6500015258789,95.5999984741211,94.30000305175781,95.19000244140625,2753700,PNC
2016-11-07,69.92326354980469,96.4000015258789,96.55999755859375,95.97000122070312,96.01000213623047,2467000,PNC
2016-11-08,70.09735870361328,96.63999938964844,96.98999786376953,95.30000305175781,95.94999694824219,2492000,PNC
2016-11-09,73.44121551513672,101.25,101.62999725341797,97.30000305175781,98.29000091552734,5235200,PNC
2016-11-10,76.8720703125,105.9800033569336,106.33999633789062,102.41999816894531,102.41999816894531,6897500,PNC
2016-11-11,76.83582305908203,105.93000030517578,106.2300033569336,104.77999877929688,105.43000030517578,4186800,PNC
2016-11-14,78.40980529785156,108.0999984741211,109.16999816894531,106.4800033569336,106.91000366210938,6834000,PNC
2016-11-15,78.90303802490234,108.77999877929688,108.83000183105469,105.47000122070312,106.87999725341797,3821100,PNC
2016-11-16,77.9818344116211,107.51000213623047,108.16000366210938,106.97000122070312,107.73999786376953,3355200,PNC
2016-11-17,80.22319793701172,110.5999984741211,110.80999755859375,107.45999908447266,107.5199966430664,4154600,PNC
2016-11-18,80.6874008178711,111.23999786376953,111.38999938964844,110.2699966430664,110.91000366210938,5245800,PNC
2016-11-21,80.302978515625,110.70999908447266,111.3499984741211,110.22000122070312,111.3499984741211,2270600,PNC
2016-11-22,80.33922576904297,110.76000213623047,111.44000244140625,110.19000244140625,110.87000274658203,2878900,PNC
2016-11-23,80.61487579345703,111.13999938964844,111.97000122070312,110.37000274658203,111.30999755859375,3708300,PNC
2016-11-25,81.2894515991211,112.06999969482422,112.06999969482422,111.1500015258789,111.2300033569336,1047900,PNC
2016-11-28,79.64290618896484,109.80000305175781,111.62000274658203,109.61000061035156,111.2300033569336,2183300,PNC
2016-11-29,79.25123596191406,109.26000213623047,110.43000030517578,109.16000366210938,110.0,3943800,PNC
2016-11-30,80.17967987060547,110.54000091552734,111.2300033569336,110.12000274658203,110.5999984741211,5570200,PNC
2016-12-01,81.6738510131836,112.5999984741211,112.68000030517578,110.68000030517578,111.2300033569336,5430000,PNC
2016-12-02,80.57134246826172,111.08000183105469,112.41999816894531,110.69000244140625,112.41999816894531,2449400,PNC
2016-12-05,80.8759994506836,111.5,112.5199966430664,111.0999984741211,112.04000091552734,3607500,PNC
2016-12-06,80.86873626708984,111.48999786376953,111.98999786376953,110.8499984741211,111.45999908447266,4162800,PNC
2016-12-07,81.7246322631836,112.66999816894531,112.69000244140625,110.97000122070312,111.69999694824219,4257700,PNC
2016-12-08,83.28414154052734,114.81999969482422,115.69000244140625,112.87999725341797,113.33000183105469,3083400,PNC
2016-12-09,83.42920684814453,115.0199966430664,115.0199966430664,113.56999969482422,114.55999755859375,2565800,PNC
2016-12-12,82.74011993408203,114.06999969482422,115.30999755859375,113.94999694824219,114.69000244140625,3342800,PNC
2016-12-13,83.19709014892578,114.69999694824219,115.25,113.62000274658203,114.22000122070312,3153900,PNC
2016-12-14,82.83442687988281,114.19999694824219,115.7699966430664,112.61000061035156,113.76000213623047,5157900,PNC
2016-12-15,83.87167358398438,115.62999725341797,116.19999694824219,114.44000244140625,115.77999877929688,2801800,PNC
2016-12-16,83.31314849853516,114.86000061035156,116.20999908447266,114.6500015258789,115.9800033569336,3318300,PNC
2016-12-19,83.9949722290039,115.80000305175781,116.25,114.37999725341797,114.43000030517578,3657800,PNC
2016-12-20,85.6414794921875,118.06999969482422,118.33000183105469,116.30000305175781,116.79000091552734,1998900,PNC
2016-12-21,85.32962036132812,117.63999938964844,118.29000091552734,117.37999725341797,118.26000213623047,1282000,PNC
2016-12-22,85.17728424072266,117.43000030517578,118.0,117.20999908447266,117.75,1457600,PNC
2016-12-23,85.56172943115234,117.95999908447266,117.9800033569336,117.06999969482422,117.48999786376953,912700,PNC
2016-12-27,85.81558990478516,118.30999755859375,118.5199966430664,117.88999938964844,117.88999938964844,1076500,PNC
2016-12-28,84.90892028808594,117.05999755859375,118.56999969482422,116.93000030517578,118.37999725341797,1184300,PNC
2016-12-29,84.21257781982422,116.0999984741211,117.61000061035156,115.36000061035156,117.27999877929688,1542300,PNC
2016-12-30,84.83636474609375,116.95999908447266,117.16000366210938,115.91999816894531,116.20999908447266,1624900,PNC
2017-01-03,85.5689697265625,117.97000122070312,119.47000122070312,116.97000122070312,118.77999877929688,2989100,PNC
2017-01-04,86.2943115234375,118.97000122070312,119.2699966430664,117.76000213623047,118.31999969482422,2279700,PNC
2017-01-05,85.14099884033203,117.37999725341797,119.02999877929688,116.5999984741211,118.41000366210938,2405000,PNC
2017-01-06,86.35233306884766,119.05000305175781,119.73999786376953,117.8499984741211,118.20999908447266,3003900,PNC
2017-01-09,85.73579406738281,118.19999694824219,118.5,117.06999969482422,118.30999755859375,3294300,PNC
2017-01-10,86.07670593261719,118.66999816894531,118.8499984741211,117.52999877929688,118.01000213623047,2914400,PNC
2017-01-11,88.006103515625,121.33000183105469,121.33000183105469,117.5199966430664,117.93000030517578,4408600,PNC
2017-01-12,85.92948913574219,117.93000030517578,120.30000305175781,116.7300033569336,120.12999725341797,3970800,PNC
2017-01-13,86.55613708496094,118.79000091552734,121.25,117.18000030517578,118.95999908447266,4034700,PNC
2017-01-17,83.01487731933594,113.93000030517578,117.98999786376953,113.69999694824219,117.94000244140625,4301500,PNC
2017-01-18,84.75635528564453,116.31999969482422,116.38999938964844,113.66000366210938,114.69000244140625,3086200,PNC
2017-01-19,84.23902893066406,115.61000061035156,117.30000305175781,115.04000091552734,116.66999816894531,2589900,PNC
