Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2016-08-15,104.69044494628906,113.31999969482422,114.05999755859375,111.88999938964844,112.52999877929688,1206000,INTU
2016-08-16,103.90518188476562,112.47000122070312,113.02999877929688,112.41000366210938,113.02999877929688,1040300,INTU
2016-08-17,104.15459442138672,112.73999786376953,113.0,112.01000213623047,112.79000091552734,1148400,INTU
2016-08-18,103.9698715209961,112.54000091552734,113.16000366210938,111.98999786376953,112.5199966430664,934300,INTU
2016-08-19,104.21004486083984,112.80000305175781,113.19000244140625,112.16000366210938,112.58999633789062,924500,INTU
2016-08-22,103.9698715209961,112.54000091552734,113.4000015258789,112.31999969482422,112.73999786376953,785200,INTU
2016-08-23,105.17082214355469,113.83999633789062,114.0,112.5,113.25,1546300,INTU
2016-08-24,101.48468017578125,109.8499984741211,110.33000183105469,108.0,108.37999725341797,4420600,INTU
2016-08-25,101.62324523925781,110.0,110.86000061035156,109.56999969482422,109.94999694824219,1553900,INTU
2016-08-26,101.91889190673828,110.31999969482422,111.04000091552734,109.66999816894531,109.77999877929688,1056500,INTU
2016-08-29,102.32539367675781,110.76000213623047,111.13999938964844,110.41000366210938,110.41000366210938,1301900,INTU
2016-08-30,102.6856689453125,111.1500015258789,111.16000366210938,110.11000061035156,110.70999908447266,1503400,INTU
2016-08-31,102.96284484863281,111.44999694824219,111.55999755859375,110.63999938964844,111.11000061035156,1413600,INTU
2016-09-01,103.78504943847656,112.33999633789062,112.3499984741211,110.8499984741211,111.27999877929688,1339900,INTU
2016-09-02,103.53562927246094,112.06999969482422,113.11000061035156,111.44000244140625,112.91000366210938,987600,INTU
2016-09-06,102.8889389038086,111.37000274658203,112.05999755859375,110.4000015258789,111.88999938964844,2091000,INTU
2016-09-07,103.4432373046875,111.97000122070312,111.97000122070312,110.91999816894531,111.44000244140625,1525900,INTU
2016-09-08,102.51016235351562,110.95999908447266,111.9800033569336,110.83000183105469,111.44000244140625,1204200,INTU
2016-09-09,100.93036651611328,109.25,110.45999908447266,109.23999786376953,109.91999816894531,1705800,INTU
2016-09-12,101.19829559326172,109.54000091552734,109.91999816894531,108.33000183105469,108.91999816894531,1462100,INTU
2016-09-13,98.5745620727539,106.69999694824219,108.22000122070312,106.33999633789062,107.08000183105469,2110300,INTU
2016-09-14,99.87721252441406,108.11000061035156,108.19000244140625,106.72000122070312,106.97000122070312,1960700,INTU
2016-09-15,101.40155029296875,109.76000213623047,109.97000122070312,107.63999938964844,108.13999938964844,1535100,INTU
2016-09-16,100.69940948486328,109.0,109.4800033569336,108.16000366210938,109.41999816894531,3314100,INTU
2016-09-19,100.68094635009766,108.9800033569336,109.97000122070312,108.94999694824219,109.41999816894531,1245000,INTU
2016-09-20,100.67170715332031,108.97000122070312,109.8499984741211,108.68000030517578,109.75,1087800,INTU
2016-09-21,102.34388732910156,110.77999877929688,111.0,108.9000015258789,109.5199966430664,1352900,INTU
2016-09-22,102.32539367675781,110.76000213623047,111.48999786376953,110.58999633789062,111.13999938964844,1255100,INTU
2016-09-23,101.53089141845703,109.9000015258789,110.52999877929688,109.26000213623047,110.16999816894531,1263400,INTU
2016-09-26,100.68094635009766,108.9800033569336,109.48999786376953,108.58000183105469,109.19000244140625,1238400,INTU
2016-09-27,101.72489166259766,110.11000061035156,110.43000030517578,108.58000183105469,108.9000015258789,1024600,INTU
2016-09-28,101.78958129882812,110.18000030517578,110.30999755859375,109.38999938964844,110.02999877929688,1128900,INTU
2016-09-29,100.9858169555664,109.30999755859375,110.44000244140625,108.93000030517578,109.77999877929688,892700,INTU
2016-09-30,101.63251495361328,110.01000213623047,110.33000183105469,109.20999908447266,109.52999877929688,1681400,INTU
2016-10-03,100.84725189208984,109.16000366210938,110.12000274658203,108.9000015258789,109.83000183105469,818200,INTU
2016-10-04,101.041259765625,109.37000274658203,109.91999816894531,108.87999725341797,109.44999694824219,519700,INTU
2016-10-05,100.65200805664062,108.61000061035156,109.7699966430664,108.5199966430664,109.73999786376953,1025900,INTU
2016-10-06,100.8651351928711,108.83999633789062,108.94999694824219,107.94999694824219,108.38999938964844,1251300,INTU
2016-10-07,99.57701110839844,107.44999694824219,109.0,106.93000030517578,109.0,1524200,INTU
2016-10-10,100.2257308959961,108.1500015258789,108.83999633789062,108.12000274658203,108.4800033569336,860500,INTU
2016-10-11,99.15070343017578,106.98999786376953,108.22000122070312,106.54000091552734,108.08000183105469,1831600,INTU
2016-10-12,99.65115356445312,107.52999877929688,108.0199966430664,106.41000366210938,106.95999908447266,1628700,INTU
2016-10-13,98.97466278076172,106.80000305175781,107.30000305175781,106.51000213623047,106.80000305175781,1376100,INTU
2016-10-14,99.15070343017578,106.98999786376953,108.16999816894531,106.94000244140625,107.55999755859375,1100200,INTU
2016-10-17,99.04878234863281,106.87999725341797,107.55000305175781,106.62999725341797,106.94999694824219,740900,INTU
