Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2016-08-15,66.90895080566406,78.27999877929688,78.6500015258789,76.95999908447266,77.1500015258789,2667300,DE
2016-08-16,66.7978515625,78.1500015258789,78.41999816894531,77.73999786376953,78.19000244140625,1947400,DE
2016-08-17,66.18241882324219,77.43000030517578,78.30999755859375,77.23999786376953,78.0,2764600,DE
2016-08-18,65.76361083984375,76.94000244140625,77.66999816894531,76.7300033569336,77.16000366210938,4041200,DE
2016-08-19,74.63579559326172,87.31999969482422,88.08999633789062,76.94000244140625,76.94000244140625,23735600,DE
2016-08-22,75.18280792236328,87.95999908447266,88.43000030517578,86.5999984741211,86.9000015258789,7998100,DE
2016-08-23,75.29395294189453,88.08999633789062,88.62999725341797,87.26000213623047,88.4000015258789,5280000,DE
2016-08-24,74.72126770019531,87.41999816894531,88.43000030517578,87.3499984741211,87.86000061035156,3796000,DE
2016-08-25,74.61015319824219,87.29000091552734,87.69999694824219,86.93000030517578,87.29000091552734,3044600,DE
2016-08-26,74.1400375366211,86.73999786376953,87.98999786376953,86.58999633789062,87.33000183105469,3031600,DE
2016-08-29,74.30245208740234,86.93000030517578,87.05000305175781,86.3499984741211,86.66000366210938,2007600,DE
2016-08-30,73.26821899414062,85.72000122070312,87.05000305175781,85.51000213623047,87.0,2918900,DE
2016-08-31,72.26815795898438,84.55000305175781,85.48999786376953,83.91999816894531,85.48999786376953,4440300,DE
2016-09-01,71.41344451904297,83.55000305175781,84.81999969482422,83.37999725341797,84.5,2996600,DE
2016-09-02,71.84080505371094,84.05000305175781,84.19000244140625,83.73999786376953,83.94999694824219,2071200,DE
2016-09-06,72.19976806640625,84.47000122070312,84.63999938964844,83.81999969482422,83.93000030517578,2906700,DE
2016-09-07,71.8151626586914,84.0199966430664,84.4000015258789,83.7699966430664,84.19999694824219,2186600,DE
2016-09-08,71.4390869140625,83.58000183105469,83.9800033569336,83.25,83.87000274658203,2234600,DE
2016-09-09,70.28519439697266,82.2300033569336,83.36000061035156,82.20999908447266,83.19999694824219,3112100,DE
2016-09-12,71.02021789550781,83.08999633789062,83.66000366210938,81.7699966430664,82.0199966430664,3635300,DE
2016-09-13,69.3107681274414,81.08999633789062,82.70999908447266,80.8499984741211,82.4000015258789,3166300,DE
2016-09-14,68.86632537841797,80.56999969482422,81.41999816894531,80.3499984741211,80.94000244140625,2452900,DE
2016-09-15,69.7552490234375,81.61000061035156,81.77999877929688,80.43000030517578,80.77999877929688,2149400,DE
2016-09-16,70.04585266113281,81.94999694824219,82.06999969482422,80.69000244140625,81.19999694824219,3596000,DE
2016-09-19,70.18262481689453,82.11000061035156,82.70999908447266,81.88999938964844,82.29000091552734,2073700,DE
2016-09-20,70.49031829833984,82.47000122070312,83.36000061035156,82.26000213623047,82.5999984741211,1918200,DE
2016-09-21,70.98607635498047,83.05000305175781,83.19000244140625,82.33000183105469,82.83999633789062,2020100,DE
2016-09-22,71.93482208251953,84.16000366210938,84.23999786376953,83.19000244140625,83.38999938964844,2790600,DE
2016-09-23,71.23393249511719,83.33999633789062,84.1500015258789,83.18000030517578,83.7699966430664,2561300,DE
2016-09-26,71.4390869140625,83.58000183105469,83.83000183105469,83.19999694824219,83.2699966430664,3409600,DE
2016-09-27,70.98607635498047,83.05000305175781,83.55000305175781,82.80000305175781,83.22000122070312,2797900,DE
2016-09-28,72.39804077148438,84.08999633789062,84.16999816894531,82.69999694824219,82.72000122070312,3389500,DE
2016-09-29,72.20001983642578,83.86000061035156,84.91000366210938,83.47000122070312,84.08999633789062,2725500,DE
2016-09-30,73.48284149169922,85.3499984741211,85.48999786376953,84.18000030517578,84.22000122070312,3157800,DE
2016-10-03,73.48284149169922,85.3499984741211,85.80000305175781,84.23999786376953,84.61000061035156,2679600,DE
