Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2016-08-15,65.56752014160156,90.55000305175781,91.97000122070312,90.54000091552734,91.51000213623047,2794100,EOG
2016-08-16,65.35748291015625,90.26000213623047,90.80000305175781,88.83999633789062,90.19000244140625,2463400,EOG
2016-08-17,65.32852935791016,90.22000122070312,90.66000366210938,89.30000305175781,89.80999755859375,3160400,EOG
2016-08-18,66.42192077636719,91.7300033569336,92.0999984741211,90.29000091552734,90.81999969482422,4122200,EOG
2016-08-19,66.44367218017578,91.76000213623047,91.94000244140625,90.66000366210938,91.16999816894531,2338600,EOG
2016-08-22,66.01642608642578,91.16999816894531,91.83999633789062,90.2699966430664,90.83000183105469,2276100,EOG
2016-08-23,66.04539489746094,91.20999908447266,91.8499984741211,90.70999908447266,90.7300033569336,2986400,EOG
2016-08-24,65.69783020019531,90.7300033569336,91.4000015258789,90.55999755859375,90.7699966430664,2329200,EOG
2016-08-25,65.3502426147461,90.25,90.8499984741211,90.0,90.69999694824219,1929900,EOG
2016-08-26,65.29957580566406,90.18000030517578,91.51000213623047,89.91999816894531,90.7300033569336,1641100,EOG
2016-08-29,65.99468231201172,91.13999938964844,91.33000183105469,89.61000061035156,89.9800033569336,2226100,EOG
2016-08-30,65.21993255615234,90.06999969482422,91.69000244140625,89.63999938964844,91.2699966430664,1618400,EOG
2016-08-31,64.07585144042969,88.48999786376953,89.9000015258789,88.0199966430664,89.76000213623047,2709100,EOG
2016-09-01,64.11927795410156,88.55000305175781,88.63999938964844,87.44000244140625,88.30999755859375,2420700,EOG
2016-09-02,64.37996673583984,88.91000366210938,89.5,88.69000244140625,89.2699966430664,1938400,EOG
2016-09-06,68.66666412353516,94.83000183105469,95.19999694824219,90.05999755859375,90.25,7421600,EOG
2016-09-07,68.29733276367188,94.31999969482422,95.16000366210938,94.04000091552734,94.77999877929688,4271500,EOG
2016-09-08,69.10110473632812,95.43000030517578,95.93000030517578,94.16000366210938,95.18000030517578,3697300,EOG
