Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2016-08-15,75.26573181152344,80.91000366210938,81.1500015258789,80.0199966430664,80.12999725341797,6290300,V
2016-08-16,75.17271423339844,80.80999755859375,80.91000366210938,80.22000122070312,80.41999816894531,6182600,V
2016-08-17,75.33113098144531,80.83999633789062,80.86000061035156,80.4000015258789,80.70999908447266,4655400,V
2016-08-18,74.79998779296875,80.2699966430664,80.58999633789062,79.91000366210938,80.01000213623047,7453900,V
2016-08-19,74.98637390136719,80.47000122070312,80.47000122070312,79.73999786376953,80.01000213623047,8480900,V
2016-08-22,75.5361557006836,81.05999755859375,81.08000183105469,79.95999908447266,80.33999633789062,7954500,V
2016-08-23,75.29386901855469,80.80000305175781,81.76000213623047,80.80000305175781,81.37000274658203,10007800,V
2016-08-24,74.81863403320312,80.29000091552734,80.9800033569336,80.19000244140625,80.80000305175781,5028000,V
2016-08-25,74.8465576171875,80.31999969482422,80.5199966430664,80.0,80.29000091552734,5773700,V
2016-08-26,75.07954406738281,80.56999969482422,81.13999938964844,80.16999816894531,80.62000274658203,7932200,V
2016-08-29,75.35909271240234,80.87000274658203,80.98999786376953,80.54000091552734,80.54000091552734,4766700,V
2016-08-30,75.63862609863281,81.16999816894531,81.19000244140625,80.72000122070312,81.0,4128700,V
2016-08-31,75.3870620727539,80.9000015258789,81.19999694824219,80.70999908447266,80.94999694824219,7386100,V
2016-09-01,75.75978088378906,81.30000305175781,81.55000305175781,80.97000122070312,81.13999938964844,6240600,V
2016-09-02,76.41209411621094,82.0,82.1500015258789,81.5,81.56999969482422,6408900,V
2016-09-06,76.90597534179688,82.52999877929688,82.52999877929688,81.80999755859375,82.0,8140400,V
2016-09-07,77.56758880615234,83.23999786376953,83.26000213623047,82.36000061035156,82.4800033569336,9304700,V
2016-09-08,77.31600189208984,82.97000122070312,83.62999725341797,82.58999633789062,83.0199966430664,7961100,V
2016-09-09,75.78775024414062,81.33000183105469,82.80999755859375,81.33000183105469,82.4000015258789,11563000,V
2016-09-12,77.31600189208984,82.97000122070312,83.12999725341797,81.18000030517578,81.33999633789062,9882700,V
