2026-08-14 18:41:14,174 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\F_stock.csv
2026-08-14 18:41:14,225 | INFO | __main__ | Processing GM...
2026-08-14 18:41:14,225 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for GM...
2026-08-14 18:41:15,290 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\GM_stock.csv
2026-08-14 18:41:15,337 | INFO | __main__ | Processing RIVN...
2026-08-14 18:41:15,338 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for RIVN...
2026-08-14 18:41:16,056 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\RIVN_stock.csv
2026-08-14 18:41:16,088 | INFO | __main__ | Processing NIO...
2026-08-14 18:41:16,088 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for NIO...
2026-08-14 18:41:16,890 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\NIO_stock.csv
2026-08-14 18:41:16,931 | INFO | __main__ | Processing T...
2026-08-14 18:41:16,931 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for T...
2026-08-14 18:41:17,749 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\T_stock.csv
2026-08-14 18:41:17,791 | INFO | __main__ | Processing VZ...
2026-08-14 18:41:17,791 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for VZ...
2026-08-14 18:41:18,718 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\VZ_stock.csv
2026-08-14 18:41:18,759 | INFO | __main__ | Processing CMCSA...
2026-08-14 18:41:18,760 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for CMCSA...
2026-08-14 18:41:19,767 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\CMCSA_stock.csv
2026-08-14 18:41:19,811 | INFO | __main__ | Processing DIS...
2026-08-14 18:41:19,811 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for DIS...
2026-08-14 18:41:20,749 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\DIS_stock.csv
2026-08-14 18:41:20,795 | INFO | __main__ | Processing NFLX...
2026-08-14 18:41:20,795 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for NFLX...
2026-08-14 18:41:21,838 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\NFLX_stock.csv
2026-08-14 18:41:21,886 | INFO | __main__ | Processing MU...
2026-08-14 18:41:21,886 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MU...
2026-08-14 18:41:23,239 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MU_stock.csv
2026-08-14 18:41:23,498 | INFO | __main__ | Processing LRCX...
2026-08-14 18:41:23,500 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for LRCX...
2026-08-14 18:41:24,553 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\LRCX_stock.csv
2026-08-14 18:41:24,660 | INFO | __main__ | Processing KLAC...
2026-08-14 18:41:24,661 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for KLAC...
2026-08-14 18:41:25,741 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\KLAC_stock.csv
2026-08-14 18:41:25,853 | INFO | __main__ | Processing MRVL...
2026-08-14 18:41:25,854 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MRVL...
2026-08-14 18:41:26,885 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MRVL_stock.csv
2026-08-14 18:41:26,999 | INFO | __main__ | Processing True...
2026-08-14 18:41:27,000 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for True...
2026-08-14 18:41:27,002 | ERROR | stock_pipeline.extract.yahoo_finance | Failed to download True (attempt 1/3): 'bool' object has no attribute 'replace'
2026-08-14 18:41:29,004 | ERROR | stock_pipeline.extract.yahoo_finance | Failed to download True (attempt 2/3): 'bool' object has no attribute 'replace'
2026-08-14 18:41:31,006 | ERROR | stock_pipeline.extract.yahoo_finance | Failed to download True (attempt 3/3): 'bool' object has no attribute 'replace'
2026-08-14 18:41:31,007 | WARNING | __main__ | Skipping True because extraction failed.
2026-08-14 18:41:31,008 | INFO | __main__ | Processing NXPI...
2026-08-14 18:41:31,009 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for NXPI...
2026-08-14 18:41:31,880 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\NXPI_stock.csv
2026-08-14 18:41:31,960 | INFO | __main__ | Processing SNPS...
2026-08-14 18:41:31,960 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for SNPS...
2026-08-14 18:41:32,851 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\SNPS_stock.csv
2026-08-14 18:41:32,945 | INFO | __main__ | Processing MU...
2026-08-14 18:41:32,946 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MU...
2026-08-14 18:41:33,783 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MU_stock.csv
2026-08-14 18:41:33,869 | INFO | __main__ | Processing LRCX...
2026-08-14 18:41:33,870 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for LRCX...
2026-08-14 18:41:34,808 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\LRCX_stock.csv
2026-08-14 18:41:34,890 | INFO | __main__ | Processing KLAC...
2026-08-14 18:41:34,891 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for KLAC...
2026-08-14 18:41:35,932 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\KLAC_stock.csv
2026-08-14 18:41:36,033 | INFO | __main__ | Processing MRVL...
2026-08-14 18:41:36,033 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MRVL...
2026-08-14 18:41:36,645 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MRVL_stock.csv
2026-08-14 18:41:36,770 | INFO | __main__ | Processing True...
2026-08-14 18:41:36,771 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for True...
2026-08-14 18:41:36,772 | ERROR | stock_pipeline.extract.yahoo_finance | Failed to download True (attempt 1/3): 'bool' object has no attribute 'replace'
2026-08-14 18:41:38,774 | ERROR | stock_pipeline.extract.yahoo_finance | Failed to download True (attempt 2/3): 'bool' object has no attribute 'replace'
2026-08-14 18:41:40,775 | ERROR | stock_pipeline.extract.yahoo_finance | Failed to download True (attempt 3/3): 'bool' object has no attribute 'replace'
2026-08-14 18:41:40,776 | WARNING | __main__ | Skipping True because extraction failed.
2026-08-14 18:41:40,777 | INFO | __main__ | Processing ADI...
2026-08-14 18:41:40,777 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for ADI...
2026-08-14 18:41:42,773 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\ADI_stock.csv
2026-08-14 18:41:42,927 | INFO | __main__ | Combining stock data...
2026-08-14 18:41:43,033 | INFO | __main__ | Total records: 242,013
2026-08-14 18:41:43,058 | WARNING | __main__ | 3 stocks failed.
2026-08-14 18:41:43,063 | WARNING | __main__ | Failed ticker report saved to C:\Users\mahla\Stock_market_data_pipeline\data\quarantine\failed_tickers.csv
2026-08-14 18:41:43,069 | INFO | __main__ | ============================================================
2026-08-14 18:41:43,071 | INFO | __main__ | PIPELINE SUMMARY
2026-08-14 18:41:43,074 | INFO | __main__ | Configured stocks: 100
2026-08-14 18:41:43,076 | INFO | __main__ | Successful stocks: 97
2026-08-14 18:41:43,078 | INFO | __main__ | Failed stocks: 3
2026-08-14 18:41:43,082 | INFO | __main__ | Total records: 242,013
2026-08-14 18:41:43,083 | INFO | __main__ | Pipeline completed.
2026-08-14 18:41:43,087 | INFO | __main__ | ============================================================
2026-08-14 19:27:55,219 | INFO | __main__ | ============================================================
2026-08-14 19:27:55,220 | INFO | __main__ | STOCK MARKET DATA PIPELINE
2026-08-14 19:27:55,220 | INFO | __main__ | ============================================================
2026-08-14 19:27:55,223 | INFO | __main__ | Stocks configured: 100
2026-08-14 19:27:55,223 | INFO | __main__ | Processing AAPL...
2026-08-14 19:27:55,223 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for AAPL...
2026-08-14 19:27:57,089 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\AAPL_stock.csv
2026-08-14 19:27:57,126 | INFO | __main__ | Processing MSFT...
2026-08-14 19:27:57,126 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MSFT...
2026-08-14 19:27:58,422 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MSFT_stock.csv
2026-08-14 19:27:58,452 | INFO | __main__ | Processing NVDA...
2026-08-14 19:27:58,452 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for NVDA...
2026-08-14 19:28:00,050 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\NVDA_stock.csv
2026-08-14 19:28:00,079 | INFO | __main__ | Processing GOOGL...
2026-08-14 19:28:00,079 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for GOOGL...
2026-08-14 19:28:00,847 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\GOOGL_stock.csv
2026-08-14 19:28:00,875 | INFO | __main__ | Processing GOOG...
2026-08-14 19:28:00,875 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for GOOG...
2026-08-14 19:28:01,740 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\GOOG_stock.csv
2026-08-14 19:28:01,776 | INFO | __main__ | Processing AMZN...
2026-08-14 19:28:01,776 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for AMZN...
2026-08-14 19:28:03,380 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\AMZN_stock.csv
2026-08-14 19:28:03,426 | INFO | __main__ | Processing META...
2026-08-14 19:28:03,427 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for META...
2026-08-14 19:28:04,229 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\META_stock.csv
2026-08-14 19:28:04,257 | INFO | __main__ | Processing AVGO...
2026-08-14 19:28:04,257 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for AVGO...
2026-08-14 19:28:04,838 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\AVGO_stock.csv
2026-08-14 19:28:04,865 | INFO | __main__ | Processing ORCL...
2026-08-14 19:28:04,866 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for ORCL...
2026-08-14 19:28:06,144 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\ORCL_stock.csv
2026-08-14 19:28:06,182 | INFO | __main__ | Processing CRM...
2026-08-14 19:28:06,182 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for CRM...
2026-08-14 19:28:07,024 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\CRM_stock.csv
2026-08-14 19:28:07,051 | INFO | __main__ | Processing AMD...
2026-08-14 19:28:07,051 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for AMD...
2026-08-14 19:28:07,654 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\AMD_stock.csv
2026-08-14 19:28:07,686 | INFO | __main__ | Processing ADBE...
2026-08-14 19:28:07,686 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for ADBE...
2026-08-14 19:28:08,706 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\ADBE_stock.csv
2026-08-14 19:28:08,733 | INFO | __main__ | Processing CSCO...
2026-08-14 19:28:08,733 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for CSCO...
2026-08-14 19:28:09,540 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\CSCO_stock.csv
2026-08-14 19:28:09,568 | INFO | __main__ | Processing INTC...
2026-08-14 19:28:09,568 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for INTC...
2026-08-14 19:28:10,463 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\INTC_stock.csv
2026-08-14 19:28:10,491 | INFO | __main__ | Processing IBM...
2026-08-14 19:28:10,491 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for IBM...
2026-08-14 19:28:11,328 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\IBM_stock.csv
2026-08-14 19:28:11,355 | INFO | __main__ | Processing QCOM...
2026-08-14 19:28:11,356 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for QCOM...
2026-08-14 19:28:11,981 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\QCOM_stock.csv
2026-08-14 19:28:12,009 | INFO | __main__ | Processing TXN...
2026-08-14 19:28:12,009 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for TXN...
2026-08-14 19:28:12,821 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\TXN_stock.csv
2026-08-14 19:28:12,853 | INFO | __main__ | Processing NOW...
2026-08-14 19:28:12,853 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for NOW...
2026-08-14 19:28:13,464 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\NOW_stock.csv
2026-08-14 19:28:13,491 | INFO | __main__ | Processing INTU...
2026-08-14 19:28:13,492 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for INTU...
2026-08-14 19:28:14,118 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\INTU_stock.csv
2026-08-14 19:28:14,150 | INFO | __main__ | Processing AMAT...
2026-08-14 19:28:14,151 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for AMAT...
2026-08-14 19:28:14,773 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\AMAT_stock.csv
2026-08-14 19:28:14,801 | INFO | __main__ | Processing JPM...
2026-08-14 19:28:14,801 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for JPM...
2026-08-14 19:28:16,013 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\JPM_stock.csv
2026-08-14 19:28:16,045 | INFO | __main__ | Processing BAC...
2026-08-14 19:28:16,045 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for BAC...
2026-08-14 19:28:16,871 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\BAC_stock.csv
2026-08-14 19:28:16,900 | INFO | __main__ | Processing WFC...
2026-08-14 19:28:16,900 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for WFC...
2026-08-14 19:28:17,577 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\WFC_stock.csv
2026-08-14 19:28:17,604 | INFO | __main__ | Processing C...
2026-08-14 19:28:17,604 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for C...
2026-08-14 19:28:18,282 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\C_stock.csv
2026-08-14 19:28:18,312 | INFO | __main__ | Processing GS...
2026-08-14 19:28:18,312 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for GS...
2026-08-14 19:28:18,881 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\GS_stock.csv
2026-08-14 19:28:18,907 | INFO | __main__ | Processing MS...
2026-08-14 19:28:18,907 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MS...
2026-08-14 19:28:19,563 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MS_stock.csv
2026-08-14 19:28:19,589 | INFO | __main__ | Processing BLK...
2026-08-14 19:28:19,589 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for BLK...
2026-08-14 19:28:20,353 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\BLK_stock.csv
2026-08-14 19:28:20,380 | INFO | __main__ | Processing SCHW...
2026-08-14 19:28:20,380 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for SCHW...
2026-08-14 19:28:21,011 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\SCHW_stock.csv
2026-08-14 19:28:21,049 | INFO | __main__ | Processing USB...
2026-08-14 19:28:21,049 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for USB...
2026-08-14 19:28:22,058 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\USB_stock.csv
2026-08-14 19:28:22,087 | INFO | __main__ | Processing PNC...
2026-08-14 19:28:22,087 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for PNC...
2026-08-14 19:28:22,998 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\PNC_stock.csv
2026-08-14 19:28:23,023 | INFO | __main__ | Processing AXP...
2026-08-14 19:28:23,023 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for AXP...
2026-08-14 19:28:24,041 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\AXP_stock.csv
2026-08-14 19:28:24,068 | INFO | __main__ | Processing COF...
2026-08-14 19:28:24,068 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for COF...
2026-08-14 19:28:24,909 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\COF_stock.csv
2026-08-14 19:28:24,938 | INFO | __main__ | Processing SPGI...
2026-08-14 19:28:24,939 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for SPGI...
2026-08-14 19:28:25,937 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\SPGI_stock.csv
2026-08-14 19:28:25,963 | INFO | __main__ | Processing CME...
2026-08-14 19:28:25,964 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for CME...
2026-08-14 19:28:26,817 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\CME_stock.csv
2026-08-14 19:28:26,843 | INFO | __main__ | Processing ICE...
2026-08-14 19:28:26,843 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for ICE...
2026-08-14 19:28:27,838 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\ICE_stock.csv
2026-08-14 19:28:27,866 | INFO | __main__ | Processing UNH...
2026-08-14 19:28:27,866 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for UNH...
2026-08-14 19:28:28,708 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\UNH_stock.csv
2026-08-14 19:28:28,748 | INFO | __main__ | Processing JNJ...
2026-08-14 19:28:28,749 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for JNJ...
2026-08-14 19:28:29,815 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\JNJ_stock.csv
2026-08-14 19:28:29,854 | INFO | __main__ | Processing LLY...
2026-08-14 19:28:29,854 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for LLY...
2026-08-14 19:28:30,528 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\LLY_stock.csv
2026-08-14 19:28:30,555 | INFO | __main__ | Processing PFE...
2026-08-14 19:28:30,555 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for PFE...
2026-08-14 19:28:31,308 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\PFE_stock.csv
2026-08-14 19:28:31,334 | INFO | __main__ | Processing ABBV...
2026-08-14 19:28:31,334 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for ABBV...
2026-08-14 19:28:31,876 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\ABBV_stock.csv
2026-08-14 19:28:31,903 | INFO | __main__ | Processing MRK...
2026-08-14 19:28:31,903 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MRK...
2026-08-14 19:28:32,473 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MRK_stock.csv
2026-08-14 19:28:32,510 | INFO | __main__ | Processing TMO...
2026-08-14 19:28:32,510 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for TMO...
2026-08-14 19:28:33,720 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\TMO_stock.csv
2026-08-14 19:28:33,770 | INFO | __main__ | Processing DHR...
2026-08-14 19:28:33,770 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for DHR...
2026-08-14 19:28:35,053 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\DHR_stock.csv
2026-08-14 19:28:35,084 | INFO | __main__ | Processing BMY...
2026-08-14 19:28:35,084 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for BMY...
2026-08-14 19:28:35,961 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\BMY_stock.csv
2026-08-14 19:28:35,997 | INFO | __main__ | Processing AMGN...
2026-08-14 19:28:35,998 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for AMGN...
2026-08-14 19:28:37,002 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\AMGN_stock.csv
2026-08-14 19:28:37,032 | INFO | __main__ | Processing GILD...
2026-08-14 19:28:37,032 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for GILD...
2026-08-14 19:28:37,853 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\GILD_stock.csv
2026-08-14 19:28:37,890 | INFO | __main__ | Processing CVS...
2026-08-14 19:28:37,890 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for CVS...
2026-08-14 19:28:38,692 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\CVS_stock.csv
2026-08-14 19:28:38,726 | INFO | __main__ | Processing ISRG...
2026-08-14 19:28:38,727 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for ISRG...
2026-08-14 19:28:39,525 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\ISRG_stock.csv
2026-08-14 19:28:39,559 | INFO | __main__ | Processing MDT...
2026-08-14 19:28:39,559 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MDT...
2026-08-14 19:28:40,225 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MDT_stock.csv
2026-08-14 19:28:40,252 | INFO | __main__ | Processing WMT...
2026-08-14 19:28:40,253 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for WMT...
2026-08-14 19:28:41,038 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\WMT_stock.csv
2026-08-14 19:28:41,069 | INFO | __main__ | Processing COST...
2026-08-14 19:28:41,069 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for COST...
2026-08-14 19:28:41,965 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\COST_stock.csv
2026-08-14 19:28:41,999 | INFO | __main__ | Processing HD...
2026-08-14 19:28:41,999 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for HD...
2026-08-14 19:28:42,919 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\HD_stock.csv
2026-08-14 19:28:42,960 | INFO | __main__ | Processing MCD...
2026-08-14 19:28:42,960 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for MCD...
2026-08-14 19:28:43,877 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\MCD_stock.csv
2026-08-14 19:28:43,912 | INFO | __main__ | Processing NKE...
2026-08-14 19:28:43,912 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for NKE...
2026-08-14 19:28:44,768 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\NKE_stock.csv
2026-08-14 19:28:44,796 | INFO | __main__ | Processing SBUX...
2026-08-14 19:28:44,796 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for SBUX...
2026-08-14 19:28:45,441 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\SBUX_stock.csv
2026-08-14 19:28:45,468 | INFO | __main__ | Processing TGT...
2026-08-14 19:28:45,469 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for TGT...
2026-08-14 19:28:46,427 | INFO | stock_pipeline.extract.yahoo_finance | Raw data saved to C:\Users\mahla\Stock_market_data_pipeline\data\raw\TGT_stock.csv
2026-08-14 19:28:46,454 | INFO | __main__ | Processing LOW...
2026-08-14 19:28:46,454 | INFO | stock_pipeline.extract.yahoo_finance | Downloading data for LOW...
