Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Daily_Return,MA5,MA20
2016-08-15,77.57786560058594,78.91999816894531,79.75,78.20999908447266,79.3499984741211,10886100,CRM,,,
2016-08-16,76.63419342041016,77.95999908447266,79.0,77.91999816894531,79.0,4797700,CRM,-1.2164205610060597,,
2016-08-17,75.02208709716797,76.31999969482422,77.44999694824219,75.87000274658203,77.41999816894531,8141600,CRM,-2.1036421355924317,,
2016-08-18,75.60205078125,76.91000366210938,77.16000366210938,76.16999816894531,76.37000274658203,6200200,CRM,0.7730659979616972,,
2016-08-19,76.162353515625,77.4800033569336,77.56999969482422,76.51000213623047,76.72000122070312,3289300,CRM,0.7411255593334998,77.51800079345703,
2016-08-22,75.93626403808594,77.25,77.6500015258789,76.95999908447266,77.4800033569336,4059000,CRM,-0.296855119990147,77.18400115966797,
2016-08-23,76.69316101074219,78.0199966430664,78.27999877929688,77.68000030517578,77.81999969482422,4328600,CRM,0.9967594085001918,77.19600067138671,
2016-08-24,76.49656677246094,77.81999969482422,78.69000244140625,77.58000183105469,78.0,3661700,CRM,-0.2563406265667423,77.49600067138672,
2016-08-25,78.79679107666016,80.16000366210938,80.23999786376953,78.11000061035156,78.13999938964844,7495900,CRM,3.0069442000277835,78.14600067138672,
2016-08-26,78.66898345947266,80.02999877929688,80.69999694824219,79.45999908447266,80.38999938964844,4271500,CRM,-0.16218173262627644,78.65599975585937,
2016-08-29,78.56085968017578,79.91999816894531,80.23999786376953,79.72000122070312,80.20999908447266,4582800,CRM,-0.13744922157866712,79.18999938964843,
2016-08-30,78.47239685058594,79.83000183105469,80.22000122070312,79.3499984741211,80.0,3352700,CRM,-0.11260803297364896,79.5520004272461,
2016-08-31,78.0693588256836,79.41999816894531,80.0999984741211,78.94000244140625,80.01000213623047,10307100,CRM,-0.5135959572906801,79.87200012207032,
2016-09-01,74.61905670166016,75.91000366210938,76.55000305175781,74.05999755859375,75.44999694824219,27418500,CRM,-4.419534862452834,79.02200012207031,
2016-09-02,73.82282257080078,75.0999984741211,76.47000122070312,74.6500015258789,76.0,8153000,CRM,-1.0670598721003621,78.03600006103515,
2016-09-06,74.13739013671875,75.41999816894531,75.62000274658203,74.55000305175781,74.93000030517578,5146000,CRM,0.42609813758449633,77.13600006103516,
2016-09-07,73.73435974121094,75.01000213623047,75.61000061035156,74.58000183105469,75.06999969482422,5566800,CRM,-0.5436171342731,76.17200012207032,
2016-09-08,73.60655975341797,74.87999725341797,75.0199966430664,74.37000274658203,75.0,5122200,CRM,-0.17331672991608427,75.26399993896484,
2016-09-09,72.93812561035156,74.19999694824219,75.69000244140625,74.19999694824219,74.5199966430664,6915100,CRM,-0.9081200989824345,74.9219985961914,
2016-09-12,73.09542083740234,74.36000061035156,74.70999908447266,73.5,73.77999877929688,5197800,CRM,0.21563836750693177,74.7739990234375,77.24599990844726
2016-09-13,71.81752014160156,73.05999755859375,74.0,72.6500015258789,73.6500015258789,6780300,CRM,-1.7482558379334434,74.30199890136718,76.95299987792968
2016-09-14,72.56459045410156,73.81999969482422,74.51000213623047,73.0,73.05999755859375,5828700,CRM,1.0402438565932703,74.06399841308594,76.74599990844726
2016-09-15,72.73169708251953,73.98999786376953,74.30000305175781,73.36000061035156,73.5199966430664,4288800,CRM,0.23028741485788817,73.88599853515625,76.62949981689454
