Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Daily_Return,MA5,MA20
2016-08-15,55.89647674560547,79.6500015258789,80.08999633789062,79.43000030517578,79.87999725341797,7464800,GILD,,,
2016-08-16,55.61577606201172,79.25,79.80000305175781,79.23999786376953,79.56999969482422,7969900,GILD,-0.5021990184757796,,
2016-08-17,56.63334655761719,80.69999694824219,80.87000274658203,79.30000305175781,79.45999908447266,10583800,GILD,1.82964914604693,,
2016-08-18,56.55616760253906,80.58999633789062,81.2699966430664,80.18000030517578,80.87000274658203,8994400,GILD,-0.13630807250477606,,
2016-08-19,56.843868255615234,81.0,81.18000030517578,80.2300033569336,80.55999755859375,8227900,GILD,0.5087525508629565,80.23799896240234,
2016-08-22,56.787757873535156,80.91999816894531,81.52999877929688,80.5999984741211,80.88999938964844,7522000,GILD,-0.09876769266010665,80.49199829101562,
2016-08-23,57.1737174987793,81.47000122070312,81.63999938964844,81.0199966430664,81.45999908447266,8279400,GILD,0.6796874248681029,80.93599853515624,
2016-08-24,56.49299240112305,80.5,82.0999984741211,80.18000030517578,81.47000122070312,9699600,GILD,-1.1906237954696697,80.89599914550782,
2016-08-25,56.1982536315918,80.08000183105469,81.0,79.30000305175781,80.44999694824219,9220100,GILD,-0.5217368558326885,80.79400024414062,
2016-08-26,55.980674743652344,79.7699966430664,80.33000183105469,79.2699966430664,80.11000061035156,8928000,GILD,-0.3871193567681286,80.54799957275391,
2016-08-29,54.857845306396484,78.16999816894531,79.69999694824219,77.62999725341797,79.6500015258789,15383500,GILD,-2.005764750474215,79.99799957275391,
2016-08-30,54.68241500854492,77.91999816894531,78.38999938964844,77.66000366210938,78.05000305175781,9174200,GILD,-0.3198157935985657,79.28799896240234,
2016-08-31,55.00521469116211,78.37999725341797,78.5999984741211,77.58000183105469,77.73999786376953,9758500,GILD,0.5903479148899438,78.86399841308594,
2016-09-01,54.33151626586914,77.41999816894531,78.45999908447266,76.94000244140625,78.43000030517578,12403900,GILD,-1.2248011203276676,78.33199768066406,
2016-09-02,53.95957946777344,76.88999938964844,77.76000213623047,76.66999816894531,77.62000274658203,7956200,GILD,-0.6845760679822233,77.75599822998046,
2016-09-06,54.654327392578125,77.87999725341797,78.29000091552734,77.25,77.77999877929688,11648400,GILD,1.2875508799949476,77.697998046875,
2016-09-07,54.89293670654297,78.22000122070312,78.80999755859375,77.91999816894531,78.37999725341797,8232700,GILD,0.43657419013356513,77.75799865722657,
2016-09-08,55.43330764770508,78.98999786376953,79.13999938964844,77.5999984741211,78.33000183105469,8549600,GILD,0.9843986589744613,77.87999877929687,
2016-09-09,54.77364730834961,78.05000305175781,79.0,78.05000305175781,78.45999908447266,10415200,GILD,-1.1900175179557326,78.00599975585938,
2016-09-12,55.33506774902344,78.8499984741211,79.02999877929688,77.69000244140625,77.69000244140625,8896100,GILD,1.0249780795431596,78.3979995727539,79.23499908447266
2016-09-13,54.7806396484375,78.05999755859375,78.66000366210938,77.5,78.66000366210938,9389600,GILD,-1.0019035267155085,78.43399963378906,79.1554988861084
2016-09-14,54.801841735839844,77.62000274658203,78.4000015258789,77.44000244140625,77.94000244140625,8311200,GILD,-0.5636623440597011,78.31399993896484,79.0739990234375
2016-09-15,55.66320037841797,78.83999633789062,79.19999694824219,77.2699966430664,77.75,10112800,GILD,1.5717515435959228,78.28399963378907,78.98099899291992
2016-09-16,55.634952545166016,78.80000305175781,79.19000244140625,78.41000366210938,78.8499984741211,10307900,GILD,-0.05072715371701175,78.43399963378906,78.89149932861328
2016-09-19,55.76908493041992,78.98999786376953,79.51000213623047,78.80999755859375,78.91999816894531,7234200,GILD,0.24111015818988335,78.46199951171874,78.79099922180175
2016-09-20,57.738914489746094,81.77999877929688,82.06999969482422,79.62999725341797,79.63999938964844,17560700,GILD,3.5320939245233607,79.20599975585938,78.83399925231933
2016-09-21,57.68243408203125,81.69999694824219,82.05000305175781,80.66000366210938,82.02999877929688,13628800,GILD,-0.09782566917198032,80.02199859619141,78.84549903869629
2016-09-22,57.55534744262695,81.5199966430664,82.0,80.9000015258789,81.97000122070312,8213800,GILD,-0.2203186192158757,80.55799865722656,78.89649887084961
2016-09-23,57.449424743652344,81.37000274658203,82.0,81.22000122070312,81.55000305175781,7534500,GILD,-0.18399644585501695,81.0719985961914,78.96099891662598
2016-09-26,56.91992950439453,80.62000274658203,81.12999725341797,79.91999816894531,81.0,9036000,GILD,-0.9217155888955664,81.3979995727539,79.00349922180176
2016-09-27,55.95266342163086,79.25,79.9000015258789,78.63999938964844,79.31999969482422,13214300,GILD,-1.6993335399509313,80.89199981689453,79.0574993133545
2016-09-28,55.75497817993164,78.97000122070312,79.5,78.51000213623047,79.12000274658203,6854100,GILD,-0.3533107625197207,80.34600067138672,79.10999946594238
2016-09-29,54.97128677368164,77.86000061035156,79.33999633789062,77.75,79.16000366210938,7618600,GILD,-1.4055978133384661,79.61400146484375,79.08399963378906
2016-09-30,55.86088180541992,79.12000274658203,79.62999725341797,78.05000305175781,78.05999755859375,11031500,GILD,1.6182919680878483,79.16400146484375,79.1689998626709
2016-10-03,55.0913200378418,78.02999877929688,78.97000122070312,77.25,78.62999725341797,10626200,GILD,-1.3776591625968337,78.64600067138672,79.22599983215332
2016-10-04,54.533538818359375,77.23999786376953,78.41999816894531,77.12000274658203,77.5999984741211,8219400,GILD,-1.0124323053775974,78.24400024414062,79.19399986267089
2016-10-05,54.76655578613281,77.56999969482422,78.0,77.19999694824219,77.3499984741211,7910200,GILD,0.42724215455924863,77.96399993896485,79.16149978637695
2016-10-06,53.806331634521484,76.20999908447266,77.76000213623047,76.08000183105469,77.37999725341797,10168200,GILD,-1.7532559181411278,77.63399963378906,79.0224998474121
2016-10-07,53.121498107910156,75.23999786376953,76.4800033569336,74.91999816894531,76.44999694824219,11149200,GILD,-1.2728004623487221,76.85799865722656,78.88199958801269
2016-10-10,53.29799270629883,75.48999786376953,75.97000122070312,75.26000213623047,75.5,7161100,GILD,0.3322700785460597,76.3499984741211,78.71399955749511
2016-10-11,52.118927001953125,73.81999969482422,75.27999877929688,73.55999755859375,75.13999938964844,11910000,GILD,-2.2122111752592932,75.66599884033204,78.50199966430664
2016-10-12,51.561180114746094,73.02999877929688,74.20999908447266,72.91999816894531,74.18000030517578,10014500,GILD,-1.0701719300911017,74.75799865722657,78.27249946594239
2016-10-13,51.58236312866211,73.05999755859375,73.93000030517578,72.20999908447266,72.29000091552734,10586100,GILD,0.04107733780407408,74.12799835205078,77.98349952697754
2016-10-14,51.36349105834961,72.75,73.5,72.7300033569336,73.2699966430664,7359100,GILD,-0.42430545983133117,73.62999877929687,77.68099937438964
